Clave,Proveedor,Tipo de Producto,Categoria de Productos,Precio,Nombre del material,Color,Ancho,Composición,Flamabilidad,Abrasion,Decoloración a la luz,Traspaso de color,Peeling,Aplicación,Acabado,Procedencia,Código de lavado,Repeat HV,Unidad de venta,Notas/Otros,Backing
2429/04,Pollack,Telas Contract,Telas,0.00,Sheepy,,,,,,,,,,,,,,,,
2429/05,Pollack,Telas Contract,Telas,0.00,Juneau,,,,,,,,,,,,,,,,
2430/01,Pollack,Telas Contract,Telas,0.00,Well Rested,,,,,,,,,,,,,,,,
2430/03,Pollack,Telas Contract,Telas,0.00,Tweedle,,,,,,,,,,,,,,,,
2430/05,Pollack,Telas Contract,Telas,0.00,Boulder,,,,,,,,,,,,,,,,
2430/06,Pollack,Telas Contract,Telas,0.00,Vintage Velvet,,,,,,,,,,,,,,,,
2432/02,Pollack,Telas Contract,Telas,0.00,Monarch Mohair,,,,,,,,,,,,,,,,
2432/03,Pollack,Telas Contract,Telas,0.00,Accolade,,,,,,,,,,,,,,,,
2432/05,Pollack,Telas Contract,Telas,0.00,Sedan Plush,,,,,,,,,,,,,,,,
2433/01,Pollack,Telas Contract,Telas,0.00,Embellushed Plush,,,,,,,,,,,,,,,,
2433/02,Pollack,Telas Contract,Telas,0.00,Legacy,,,,,,,,,,,,,,,,
2433/03,Pollack,Telas Contract,Telas,0.00,Heritage,,,,,,,,,,,,,,,,
2434/01,Pollack,Telas Contract,Telas,0.00,Rustic Linen,,,,,,,,,,,,,,,,
2434/02,Pollack,Telas Contract,Telas,0.00,Amelia,,,,,,,,,,,,,,,,
2435/01,Pollack,Telas Contract,Telas,0.00,Orville,,,,,,,,,,,,,,,,
2435/02,Pollack,Telas Contract,Telas,0.00,Composure,,,,,,,,,,,,,,,,
2435/03,Pollack,Telas Contract,Telas,0.00,Alpaca Plush,,,,,,,,,,,,,,,,
2435/04,Pollack,Telas Contract,Telas,0.00,Carriage Car,,,,,,,,,,,,,,,,
2435/05,Pollack,Telas Contract,Telas,0.00,Crosscut Plush,,,,,,,,,,,,,,,,
2436/01,Pollack,Telas Contract,Telas,0.00,Mosaic Plush,,,,,,,,,,,,,,,,
2436/02,Pollack,Telas Contract,Telas,0.00,Solo,,,,,,,,,,,,,,,,
2436/03,Pollack,Telas Contract,Telas,0.00,Soho Plush,,,,,,,,,,,,,,,,
2436/04,Pollack,Telas Contract,Telas,0.00,Whirl,,,,,,,,,,,,,,,,
2436/05,Pollack,Telas Contract,Telas,0.00,Plushcious,,,,,,,,,,,,,,,,
2436/06,Pollack,Telas Contract,Telas,0.00,Medici Mohair,,,,,,,,,,,,,,,,
2436/07,Pollack,Telas Contract,Telas,0.00,Painted Velvet,,,,,,,,,,,,,,,,
2436/09,Pollack,Telas Contract,Telas,0.00,Magic Eye Velvet,,,,,,,,,,,,,,,,
2437/01,Pollack,Telas Contract,Telas,0.00,Engagement,,,,,,,,,,,,,,,,
2437/04,Pollack,Telas Contract,Telas,0.00,Luxe Alpaca,,,,,,,,,,,,,,,,
2437/05,Pollack,Telas Contract,Telas,0.00,Giverny,,,,,,,,,,,,,,,,
2437/06,Pollack,Telas Contract,Telas,0.00,Zsa Zsa,,,,,,,,,,,,,,,,
2438/01,Pollack,Telas Contract,Telas,0.00,Unison,,,,,,,,,,,,,,,,
2438/02,Pollack,Telas Contract,Telas,0.00,Meeting Point,,,,,,,,,,,,,,,,
2438/03,Pollack,Telas Contract,Telas,0.00,Alpaca Ridge,,,,,,,,,,,,,,,,
2438/04,Pollack,Telas Contract,Telas,0.00,Cats Meow,,,,,,,,,,,,,,,,
2439/01,Pollack,Telas Contract,Telas,0.00,Atlas,,,,,,,,,,,,,,,,
2439/03,Pollack,Telas Contract,Telas,0.00,Dappled Velvet,,,,,,,,,,,,,,,,
2439/04,Pollack,Telas Contract,Telas,0.00,Palermo,,,,,,,,,,,,,,,,
2440/01,Pollack,Telas Contract,Telas,0.00,King Mohair,,,,,,,,,,,,,,,,
2440/02,Pollack,Telas Contract,Telas,0.00,Clouds Hill,,,,,,,,,,,,,,,,
2440/03,Pollack,Telas Contract,Telas,0.00,Marrakesh,,,,,,,,,,,,,,,,
2440/04,Pollack,Telas Contract,Telas,0.00,Botany,,,,,,,,,,,,,,,,
2440/05,Pollack,Telas Contract,Telas,0.00,Songbird,,,,,,,,,,,,,,,,
2440/06,Pollack,Telas Contract,Telas,0.00,Brussels,,,,,,,,,,,,,,,,
2440/07,Pollack,Telas Contract,Telas,0.00,Peep Show,,,,,,,,,,,,,,,,
2441/01,Pollack,Telas Contract,Telas,0.00,Psychic,,,,,,,,,,,,,,,,
2441/02,Pollack,Telas Contract,Telas,0.00,Icon,,,,,,,,,,,,,,,,
2441/03,Pollack,Telas Contract,Telas,0.00,Curtain Call,,,,,,,,,,,,,,,,
2441/04,Pollack,Telas Contract,Telas,0.00,Heavenly Plush,,,,,,,,,,,,,,,,
2441/05,Pollack,Telas Contract,Telas,0.00,Amsterdam,,,,,,,,,,,,,,,,
2442/01,Pollack,Telas Contract,Telas,0.00,Eva,,,,,,,,,,,,,,,,
2442/02,Pollack,Telas Contract,Telas,0.00,Cub,,,,,,,,,,,,,,,,
2442/03,Pollack,Telas Contract,Telas,0.00,After Hours,,,,,,,,,,,,,,,,
2442/04,Pollack,Telas Contract,Telas,0.00,Honolulu,,,,,,,,,,,,,,,,
2442/05,Pollack,Telas Contract,Telas,0.00,Lyon,,,,,,,,,,,,,,,,
2443/01,Pollack,Telas Contract,Telas,0.00,Andalusia,,,,,,,,,,,,,,,,
2443/02,Pollack,Telas Contract,Telas,0.00,Contemplation,,,,,,,,,,,,,,,,
2443/03,Pollack,Telas Contract,Telas,0.00,Acapulco,,,,,,,,,,,,,,,,
2443/04,Pollack,Telas Contract,Telas,0.00,Silk Woodblock,,,,,,,,,,,,,,,,
2443/05,Pollack,Telas Contract,Telas,0.00,Razzle Dazzle,,,,,,,,,,,,,,,,
2444/02,Pollack,Telas Contract,Telas,0.00,Adorn,,,,,,,,,,,,,,,,
2444/03,Pollack,Telas Contract,Telas,0.00,Dashing,,,,,,,,,,,,,,,,
2444/04,Pollack,Telas Contract,Telas,0.00,Circus Toile,,,,,,,,,,,,,,,,
2445/01,Pollack,Telas Contract,Telas,0.00,Circus Stripe,,,,,,,,,,,,,,,,
2445/04,Pollack,Telas Contract,Telas,0.00,Quill,,,,,,,,,,,,,,,,
2446/01,Pollack,Telas Contract,Telas,0.00,Priya,,,,,,,,,,,,,,,,
2446/02,Pollack,Telas Contract,Telas,0.00,Silk Screen,,,,,,,,,,,,,,,,
2446/03,Pollack,Telas Contract,Telas,0.00,Scored Silk,,,,,,,,,,,,,,,,
2446/04,Pollack,Telas Contract,Telas,0.00,Silken Crossroads,,,,,,,,,,,,,,,,
2446/06,Pollack,Telas Contract,Telas,0.00,Sojourn,,,,,,,,,,,,,,,,
2447/02,Pollack,Telas Contract,Telas,0.00,Eliza,,,,,,,,,,,,,,,,
2447/03,Pollack,Telas Contract,Telas,0.00,On The Fringe,,,,,,,,,,,,,,,,
2447/04,Pollack,Telas Contract,Telas,0.00,Lola,,,,,,,,,,,,,,,,
2447/05,Pollack,Telas Contract,Telas,0.00,Charm,,,,,,,,,,,,,,,,
2447/06,Pollack,Telas Contract,Telas,0.00,Piece By Piece,,,,,,,,,,,,,,,,
2448/01,Pollack,Telas Contract,Telas,0.00,Hammered Silk,,,,,,,,,,,,,,,,
2448/02,Pollack,Telas Contract,Telas,0.00,Ingrid,,,,,,,,,,,,,,,,
2448/05,Pollack,Telas Contract,Telas,0.00,Bound Together,,,,,,,,,,,,,,,,
2448/06,Pollack,Telas Contract,Telas,0.00,Folklore,,,,,,,,,,,,,,,,
2449/01,Pollack,Telas Contract,Telas,0.00,English Cottage,,,,,,,,,,,,,,,,
2449/02,Pollack,Telas Contract,Telas,0.00,Pilgrimage,,,,,,,,,,,,,,,,
2449/03,Pollack,Telas Contract,Telas,0.00,Nature Lab,,,,,,,,,,,,,,,,
2449/04,Pollack,Telas Contract,Telas,0.00,True Horizon,,,,,,,,,,,,,,,,
2449/05,Pollack,Telas Contract,Telas,0.00,Xanadu,,,,,,,,,,,,,,,,
2450/01,Pollack,Telas Contract,Telas,0.00,Frond,,,,,,,,,,,,,,,,
2450/02,Pollack,Telas Contract,Telas,0.00,Luthier,,,,,,,,,,,,,,,,
2450/04,Pollack,Telas Contract,Telas,0.00,String Theory,,,,,,,,,,,,,,,,
2450/05,Pollack,Telas Contract,Telas,0.00,Polka,,,,,,,,,,,,,,,,
2451/01,Pollack,Telas Contract,Telas,0.00,Piccadilly,,,,,,,,,,,,,,,,
2451/02,Pollack,Telas Contract,Telas,0.00,Story Teller,,,,,,,,,,,,,,,,
2451/03,Pollack,Telas Contract,Telas,0.00,Improv,,,,,,,,,,,,,,,,
2451/04,Pollack,Telas Contract,Telas,0.00,Serpentine,,,,,,,,,,,,,,,,
2451/05,Pollack,Telas Contract,Telas,0.00,Rapunzel,,,,,,,,,,,,,,,,
2452/01,Pollack,Telas Contract,Telas,0.00,Greta,,,,,,,,,,,,,,,,
2452/02,Pollack,Telas Contract,Telas,0.00,Trim And Proper,,,,,,,,,,,,,,,,
2452/03,Pollack,Telas Contract,Telas,0.00,Never Felt Better,,,,,,,,,,,,,,,,
2452/04,Pollack,Telas Contract,Telas,0.00,Industry,,,,,,,,,,,,,,,,
2452/05,Pollack,Telas Contract,Telas,0.00,Caprice,,,,,,,,,,,,,,,,
2455/03,Pollack,Telas Contract,Telas,0.00,Scintilla,,,,,,,,,,,,,,,,
2455/04,Pollack,Telas Contract,Telas,0.00,Metallic,,,,,,,,,,,,,,,,
2455/05,Pollack,Telas Contract,Telas,0.00,Glisten,,,,,,,,,,,,,,,,
2456/01,Pollack,Telas Contract,Telas,0.00,Vector,,,,,,,,,,,,,,,,
2456/02,Pollack,Telas Contract,Telas,0.00,Skylight,,,,,,,,,,,,,,,,
2456/03,Pollack,Telas Contract,Telas,0.00,Cachet,,,,,,,,,,,,,,,,
2456/04,Pollack,Telas Contract,Telas,0.00,Equinox,,,,,,,,,,,,,,,,
2456/05,Pollack,Telas Contract,Telas,0.00,Mix Tape,,,,,,,,,,,,,,,,
2456/06,Pollack,Telas Contract,Telas,0.00,Flaxitude,,,,,,,,,,,,,,,,
2456/07,Pollack,Telas Contract,Telas,0.00,Belle De Jour,,,,,,,,,,,,,,,,
2456/08,Pollack,Telas Contract,Telas,0.00,Beam,,,,,,,,,,,,,,,,
2457/01,Pollack,Telas Contract,Telas,0.00,Alloy Sheer,,,,,,,,,,,,,,,,
2457/02,Pollack,Telas Contract,Telas,0.00,Pulse,,,,,,,,,,,,,,,,
2457/03,Pollack,Telas Contract,Telas,0.00,X-Rated,,,,,,,,,,,,,,,,
2457/04,Pollack,Telas Contract,Telas,0.00,Wizard Of Gauze,,,,,,,,,,,,,,,,
2457/05,Pollack,Telas Contract,Telas,0.00,Opening Line,,,,,,,,,,,,,,,,
2457/06,Pollack,Telas Contract,Telas,0.00,Honeycomb Sheer,,,,,,,,,,,,,,,,
2457/07,Pollack,Telas Contract,Telas,0.00,Iced Linen,,,,,,,,,,,,,,,,
2458/02,Pollack,Telas Contract,Telas,0.00,Challis Field,,,,,,,,,,,,,,,,
2458/04,Pollack,Telas Contract,Telas,0.00,Glow,,,,,,,,,,,,,,,,
2459/01,Pollack,Telas Contract,Telas,0.00,Mesh Around,,,,,,,,,,,,,,,,
2459/02,Pollack,Telas Contract,Telas,0.00,Crazy Gauze,,,,,,,,,,,,,,,,
2459/05,Pollack,Telas Contract,Telas,0.00,Lana Sheer,,,,,,,,,,,,,,,,
2460/02,Pollack,Telas Contract,Telas,0.00,Linen Chambray,,,,,,,,,,,,,,,,
2460/03,Pollack,Telas Contract,Telas,0.00,In Flux,,,,,,,,,,,,,,,,
2461/01,Pollack,Telas Contract,Telas,0.00,Chain Link Sheer,,,,,,,,,,,,,,,,
2461/02,Pollack,Telas Contract,Telas,0.00,Double Dutch,,,,,,,,,,,,,,,,
2461/04,Pollack,Telas Contract,Telas,0.00,Hint Of Glint,,,,,,,,,,,,,,,,
2462/01,Pollack,Telas Contract,Telas,0.00,Sunrise Linen,,,,,,,,,,,,,,,,
2462/03,Pollack,Telas Contract,Telas,0.00,Satin Melange,,,,,,,,,,,,,,,,
2462/04,Pollack,Telas Contract,Telas,0.00,Private Eyelet,,,,,,,,,,,,,,,,
2463/01,Pollack,Telas Contract,Telas,0.00,Fusion,,,,,,,,,,,,,,,,
2463/02,Pollack,Telas Contract,Telas,0.00,Grace,,,,,,,,,,,,,,,,
2463/03,Pollack,Telas Contract,Telas,0.00,Skyward,,,,,,,,,,,,,,,,
2463/04,Pollack,Telas Contract,Telas,0.00,Moon Dance,,,,,,,,,,,,,,,,
2463/05,Pollack,Telas Contract,Telas,0.00,Flying Trapeze,,,,,,,,,,,,,,,,
2463/06,Pollack,Telas Contract,Telas,0.00,Crosswalk,,,,,,,,,,,,,,,,
2463/07,Pollack,Telas Contract,Telas,0.00,Philosophy,,,,,,,,,,,,,,,,
2464/01,Pollack,Telas Contract,Telas,0.00,Gradation,,,,,,,,,,,,,,,,
2464/02,Pollack,Telas Contract,Telas,0.00,Starlet,,,,,,,,,,,,,,,,
2464/03,Pollack,Telas Contract,Telas,0.00,Idol,,,,,,,,,,,,,,,,
2464/04,Pollack,Telas Contract,Telas,0.00,Dreamscape,,,,,,,,,,,,,,,,
2464/05,Pollack,Telas Contract,Telas,0.00,Sheer Luck,,,,,,,,,,,,,,,,
2465/01,Pollack,Telas Contract,Telas,0.00,Coastline,,,,,,,,,,,,,,,,
2465/02,Pollack,Telas Contract,Telas,0.00,Night Bloom,,,,,,,,,,,,,,,,
2465/03,Pollack,Telas Contract,Telas,0.00,Starman,,,,,,,,,,,,,,,,
2465/04,Pollack,Telas Contract,Telas,0.00,Tri Out,,,,,,,,,,,,,,,,
2465/05,Pollack,Telas Contract,Telas,0.00,Ticker Tape Parade,,,,,,,,,,,,,,,,
2467/01,Pollack,Telas Contract,Telas,0.00,Punch Card,,,,,,,,,,,,,,,,
2467/02,Pollack,Telas Contract,Telas,0.00,Airstream,,,,,,,,,,,,,,,,
2467/03,Pollack,Telas Contract,Telas,0.00,Finesse,,,,,,,,,,,,,,,,
2467/04,Pollack,Telas Contract,Telas,0.00,Hanoi,,,,,,,,,,,,,,,,
2467/06,Pollack,Telas Contract,Telas,0.00,Miami,,,,,,,,,,,,,,,,
2468/01,Pollack,Telas Contract,Telas,0.00,Malta,,,,,,,,,,,,,,,,
2468/02,Pollack,Telas Contract,Telas,0.00,Tulum,,,,,,,,,,,,,,,,
2468/03,Pollack,Telas Contract,Telas,0.00,Otaru,,,,,,,,,,,,,,,,
2468/04,Pollack,Telas Contract,Telas,0.00,Fiji,,,,,,,,,,,,,,,,
2469/01,Pollack,Telas Contract,Telas,0.00,Santiago,,,,,,,,,,,,,,,,
2469/02,Pollack,Telas Contract,Telas,0.00,Madrid,,,,,,,,,,,,,,,,
2469/03,Pollack,Telas Contract,Telas,0.00,Mandarin Sheer,,,,,,,,,,,,,,,,
2469/04,Pollack,Telas Contract,Telas,0.00,Havana,,,,,,,,,,,,,,,,
2469/05,Pollack,Telas Contract,Telas,0.00,Venice,,,,,,,,,,,,,,,,
2469/06,Pollack,Telas Contract,Telas,0.00,Monaco,,,,,,,,,,,,,,,,
2470/01,Pollack,Telas Contract,Telas,0.00,Biarritz,,,,,,,,,,,,,,,,
2470/02,Pollack,Telas Contract,Telas,0.00,Santorini,,,,,,,,,,,,,,,,
2470/04,Pollack,Telas Contract,Telas,0.00,Agnes,,,,,,,,,,,,,,,,
2470/05,Pollack,Telas Contract,Telas,0.00,Gust,,,,,,,,,,,,,,,,
2470/06,Pollack,Telas Contract,Telas,0.00,Lisbon,,,,,,,,,,,,,,,,
2471/01,Pollack,Telas Contract,Telas,0.00,Seoul,,,,,,,,,,,,,,,,
2471/02,Pollack,Telas Contract,Telas,0.00,Shanghai,,,,,,,,,,,,,,,,
2471/03,Pollack,Telas Contract,Telas,0.00,Dasher,,,,,,,,,,,,,,,,
2471/04,Pollack,Telas Contract,Telas,0.00,Harmonics,,,,,,,,,,,,,,,,
2471/05,Pollack,Telas Contract,Telas,0.00,Flash,,,,,,,,,,,,,,,,
2472/01,Pollack,Telas Contract,Telas,0.00,Windswept,,,,,,,,,,,,,,,,
2472/02,Pollack,Telas Contract,Telas,0.00,Valencia,,,,,,,,,,,,,,,,
2472/03,Pollack,Telas Contract,Telas,0.00,Socialite,,,,,,,,,,,,,,,,
2472/04,Pollack,Telas Contract,Telas,0.00,Homestead,,,,,,,,,,,,,,,,
2473/01,Pollack,Telas Contract,Telas,0.00,Dubai,,,,,,,,,,,,,,,,
2473/02,Pollack,Telas Contract,Telas,0.00,Whisp,,,,,,,,,,,,,,,,
2473/03,Pollack,Telas Contract,Telas,0.00,Sicily,,,,,,,,,,,,,,,,
2473/04,Pollack,Telas Contract,Telas,0.00,Rendezvous,,,,,,,,,,,,,,,,
2473/05,Pollack,Telas Contract,Telas,0.00,Cape Town,,,,,,,,,,,,,,,,
2473/06,Pollack,Telas Contract,Telas,0.00,Malaga,,,,,,,,,,,,,,,,
2473/07,Pollack,Telas Contract,Telas,0.00,Breeze,,,,,,,,,,,,,,,,
2474/01,Pollack,Telas Contract,Telas,0.00,Panama City,,,,,,,,,,,,,,,,
2474/02,Pollack,Telas Contract,Telas,0.00,Townhouse,,,,,,,,,,,,,,,,
2474/03,Pollack,Telas Contract,Telas,0.00,Capri,,,,,,,,,,,,,,,,
2474/04,Pollack,Telas Contract,Telas,0.00,Ropeweaver,,,,,,,,,,,,,,,,
2474/05,Pollack,Telas Contract,Telas,0.00,Dynamo,,,,,,,,,,,,,,,,
2474/06,Pollack,Telas Contract,Telas,0.00,Beach,,,,,,,,,,,,,,,,
2474/07,Pollack,Telas Contract,Telas,0.00,Bogota,,,,,,,,,,,,,,,,
2475/01,Pollack,Telas Contract,Telas,0.00,Lucerne,,,,,,,,,,,,,,,,
2475/02,Pollack,Telas Contract,Telas,0.00,Open-Minded,,,,,,,,,,,,,,,,
2475/04,Pollack,Telas Contract,Telas,0.00,Patternmaker,Greystone,,,,,,,,,,,,,,,
2475/05,Pollack,Telas Contract,Telas,0.00,Patternmaker,Heather,,,,,,,,,,,,,,,
2475/06,Pollack,Telas Contract,Telas,0.00,Patternmaker,Charcoal,,,,,,,,,,,,,,,
2476/01,Pollack,Telas Contract,Telas,0.00,Playtime,Crayons,,,,,,,,,,,,,,,
2476/02,Pollack,Telas Contract,Telas,0.00,Playtime,Chroma,,,,,,,,,,,,,,,
2476/03,Pollack,Telas Contract,Telas,0.00,Playtime,Kaleidoscope,,,,,,,,,,,,,,,
2476/04,Pollack,Telas Contract,Telas,0.00,Vivienne,Naturel,,,,,,,,,,,,,,,
2476/05,Pollack,Telas Contract,Telas,0.00,Vivienne,Cathedrale,,,,,,,,,,,,,,,
2476/06,Pollack,Telas Contract,Telas,0.00,Vivienne,Seine,,,,,,,,,,,,,,,
2476/07,Pollack,Telas Contract,Telas,0.00,Vivienne,Bonbon,,,,,,,,,,,,,,,
2477/01,Pollack,Telas Contract,Telas,0.00,Vivienne,Rouge,,,,,,,,,,,,,,,
2477/02,Pollack,Telas Contract,Telas,0.00,Hibernation,Cocoon,,,,,,,,,,,,,,,
2477/03,Pollack,Telas Contract,Telas,0.00,Hibernation,Granite,,,,,,,,,,,,,,,
2477/04,Pollack,Telas Contract,Telas,0.00,Hibernation,Hearth,,,,,,,,,,,,,,,
2477/06,Pollack,Telas Contract,Telas,0.00,Hibernation,Indigo,,,,,,,,,,,,,,,
2477/08,Pollack,Telas Contract,Telas,0.00,Anni,Raw Fleece,,,,,,,,,,,,,,,
2477/09,Pollack,Telas Contract,Telas,0.00,Anni,Bauhaus,,,,,,,,,,,,,,,
2477/10,Pollack,Telas Contract,Telas,0.00,Posh,Solstice,,,,,,,,,,,,,,,
2478/01,Pollack,Telas Contract,Telas,0.00,Posh,Wood Stove,,,,,,,,,,,,,,,
2478/02,Pollack,Telas Contract,Telas,0.00,Union Square,Macchiato,,,,,,,,,,,,,,,
2478/03,Pollack,Telas Contract,Telas,0.00,Union Square,Hazel,,,,,,,,,,,,,,,
2478/04,Pollack,Telas Contract,Telas,0.00,Union Square,Cinder,,,,,,,,,,,,,,,
2478/05,Pollack,Telas Contract,Telas,0.00,Union Square,Oregano,,,,,,,,,,,,,,,
2478/06,Pollack,Telas Contract,Telas,0.00,Union Square,Blue Jay,,,,,,,,,,,,,,,
2479/01,Pollack,Telas Contract,Telas,0.00,Flutter,Shoreline,,,,,,,,,,,,,,,
2479/02,Pollack,Telas Contract,Telas,0.00,Flutter,Olive Oil,,,,,,,,,,,,,,,
2479/03,Pollack,Telas Contract,Telas,0.00,Flutter,Lagoon,,,,,,,,,,,,,,,
2479/04,Pollack,Telas Contract,Telas,0.00,Moccasin Stripe,Adobe,,,,,,,,,,,,,,,
2480/01,Pollack,Telas Contract,Telas,0.00,Disco,Cool,,,,,,,,,,,,,,,
2480/02,Pollack,Telas Contract,Telas,0.00,Skipping Stones,Fossil,,,,,,,,,,,,,,,
2480/03,Pollack,Telas Contract,Telas,0.00,Skipping Stones,River Rock,,,,,,,,,,,,,,,
2480/04,Pollack,Telas Contract,Telas,0.00,Skipping Stones,High Tide,,,,,,,,,,,,,,,
2480/05,Pollack,Telas Contract,Telas,0.00,Skipping Stones,Chili Pepper,,,,,,,,,,,,,,,
2481/01,Pollack,Telas Contract,Telas,0.00,Skipping Stones,Chocolate Covered Cherry,,,,,,,,,,,,,,,
2481/02,Pollack,Telas Contract,Telas,0.00,Microcosm,Mica,,,,,,,,,,,,,,,
2481/03,Pollack,Telas Contract,Telas,0.00,Microcosm,Cosmo,,,,,,,,,,,,,,,
2481/04,Pollack,Telas Contract,Telas,0.00,Microcosm,Henna,,,,,,,,,,,,,,,
2481/05,Pollack,Telas Contract,Telas,0.00,Microcosm,Jungle,,,,,,,,,,,,,,,
2481/06,Pollack,Telas Contract,Telas,0.00,Microcosm,Graphic,,,,,,,,,,,,,,,
2482/01,Pollack,Telas Contract,Telas,0.00,Microcosm,Ocean,,,,,,,,,,,,,,,
2482/02,Pollack,Telas Contract,Telas,0.00,Engraving,Heirloom Silver,,,,,,,,,,,,,,,
2482/03,Pollack,Telas Contract,Telas,0.00,Engraving,Mother Of Pearl,,,,,,,,,,,,,,,
2482/04,Pollack,Telas Contract,Telas,0.00,Engraving,The Golden Years,,,,,,,,,,,,,,,
2482/05,Pollack,Telas Contract,Telas,0.00,Engraving,Peridot,,,,,,,,,,,,,,,
2482/06,Pollack,Telas Contract,Telas,0.00,Engraving,Crystal Lake,,,,,,,,,,,,,,,
2483/01,Pollack,Telas Contract,Telas,0.00,Engraving,Pewter,,,,,,,,,,,,,,,
2483/02,Pollack,Telas Contract,Telas,0.00,Engraving,Copper Plate,,,,,,,,,,,,,,,
2483/03,Pollack,Telas Contract,Telas,0.00,Engraving,Wedding Sari,,,,,,,,,,,,,,,
2484/01,Pollack,Telas Contract,Telas,0.00,Engraving,Box Of Chocolates,,,,,,,,,,,,,,,
2484/02,Pollack,Telas Contract,Telas,0.00,Amazement,Whisper,,,,,,,,,,,,,,,
2484/03,Pollack,Telas Contract,Telas,0.00,Amazement,Moonstone,,,,,,,,,,,,,,,
2484/04,Pollack,Telas Contract,Telas,0.00,Amazement,Pollen,,,,,,,,,,,,,,,
2484/05,Pollack,Telas Contract,Telas,0.00,Amazement,Sweet Potato,,,,,,,,,,,,,,,
2484/06,Pollack,Telas Contract,Telas,0.00,Amazement,Zebra,,,,,,,,,,,,,,,
2485/01,Pollack,Telas Contract,Telas,0.00,Resurface,Cashmere,,,,,,,,,,,,,,,
2485/02,Pollack,Telas Contract,Telas,0.00,Resurface,Storm Cloud,,,,,,,,,,,,,,,
2485/03,Pollack,Telas Contract,Telas,0.00,Resurface,Spice,,,,,,,,,,,,,,,
2485/04,Pollack,Telas Contract,Telas,0.00,Resurface,Coffee Bean,,,,,,,,,,,,,,,
2485/05,Pollack,Telas Contract,Telas,0.00,Bundled Up,Powderpuff,,,,,,,,,,,,,,,
2485/06,Pollack,Telas Contract,Telas,0.00,Bundled Up,Marzipan,,,,,,,,,,,,,,,
2486/01,Pollack,Telas Contract,Telas,0.00,Bundled Up,Cobblestone,,,,,,,,,,,,,,,
2486/02,Pollack,Telas Contract,Telas,0.00,Bundled Up,Dapple,,,,,,,,,,,,,,,
2486/03,Pollack,Telas Contract,Telas,0.00,Bundled Up,Stream,,,,,,,,,,,,,,,
2486/05,Pollack,Telas Contract,Telas,0.00,Gesture,Chalk Line,,,,,,,,,,,,,,,
2487/01,Pollack,Telas Contract,Telas,0.00,Gesture,Cigar,,,,,,,,,,,,,,,
2487/02,Pollack,Telas Contract,Telas,0.00,Gesture,Wampum,,,,,,,,,,,,,,,
2487/03,Pollack,Telas Contract,Telas,0.00,Gesture,Saffron,,,,,,,,,,,,,,,
2487/04,Pollack,Telas Contract,Telas,0.00,Flex,Sandstone,,,,,,,,,,,,,,,
2488/01,Pollack,Telas Contract,Telas,0.00,Flex,Butterscotch,,,,,,,,,,,,,,,
2488/02,Pollack,Telas Contract,Telas,0.00,Flex,Salt And Pepper,,,,,,,,,,,,,,,
2488/03,Pollack,Telas Contract,Telas,0.00,Flex,Gravel,,,,,,,,,,,,,,,
2488/04,Pollack,Telas Contract,Telas,0.00,Flex,Carrot Soup,,,,,,,,,,,,,,,
2488/05,Pollack,Telas Contract,Telas,0.00,Flex,Very Berry,,,,,,,,,,,,,,,
2488/06,Pollack,Telas Contract,Telas,0.00,Flex,Grape Soda,,,,,,,,,,,,,,,
2489/01,Pollack,Telas Contract,Telas,0.00,Marbella,Pewter,,,,,,,,,,,,,,,
2489/02,Pollack,Telas Contract,Telas,0.00,Floriculture,Chanterelle,,,,,,,,,,,,,,,
2489/03,Pollack,Telas Contract,Telas,0.00,Floriculture,Very Berry,,,,,,,,,,,,,,,
2489/04,Pollack,Telas Contract,Telas,0.00,Floriculture,Midnight Sky,,,,,,,,,,,,,,,
2489/05,Pollack,Telas Contract,Telas,0.00,Ping Pong,Golden Coins,,,,,,,,,,,,,,,
2489/06,Pollack,Telas Contract,Telas,0.00,Ping Pong,Pewter,,,,,,,,,,,,,,,
2490/01,Pollack,Telas Contract,Telas,0.00,Ping Pong,River,,,,,,,,,,,,,,,
2490/02,Pollack,Telas Contract,Telas,0.00,Ping Pong,Chanterelle,,,,,,,,,,,,,,,
2490/03,Pollack,Telas Contract,Telas,0.00,Ping Pong,Very Berry,,,,,,,,,,,,,,,
2490/04,Pollack,Telas Contract,Telas,0.00,Ping Pong,Midnight Sky,,,,,,,,,,,,,,,
2490/05,Pollack,Telas Contract,Telas,0.00,Latitude,Sandstone,,,,,,,,,,,,,,,
2491/01,Pollack,Telas Contract,Telas,0.00,Latitude,Avocado,,,,,,,,,,,,,,,
2491/02,Pollack,Telas Contract,Telas,0.00,Latitude,Butterscotch,,,,,,,,,,,,,,,
2491/03,Pollack,Telas Contract,Telas,0.00,Latitude,Salt And Pepper,,,,,,,,,,,,,,,
2491/04,Pollack,Telas Contract,Telas,0.00,Latitude,Carrot Soup,,,,,,,,,,,,,,,
2491/05,Pollack,Telas Contract,Telas,0.00,Latitude,Very Berry,,,,,,,,,,,,,,,
2492/01,Pollack,Telas Contract,Telas,0.00,Latitude,Midnight Sky,,,,,,,,,,,,,,,
2492/02,Pollack,Telas Contract,Telas,0.00,Latitude,Chanterelle,,,,,,,,,,,,,,,
2492/03,Pollack,Telas Contract,Telas,0.00,Zip It,Butterscotch,,,,,,,,,,,,,,,
